Date,Stream,Reach,Position,Corr_Pos,Bankfull_Width,Wetted_Width,Year,Cascade,Fork
6/17/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
6/17/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
6/17/2025,Bear,Lower,210,210,3.58,2.74,2025,0,0
6/17/2025,Bear,Lower,200,200,1.19,1.19,2025,0,0
6/17/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
6/17/2025,Bear,Lower,180,180,4,4,2025,0,0
6/17/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
6/17/2025,Bear,Lower,160,160,1.99,1.99,2025,0,0
6/17/2025,Bear,Lower,150,150,2.89,2.89,2025,0,0
6/17/2025,Bear,Lower,140,140,4.15,4.15,2025,0,0
6/17/2025,Bear,Lower,130,130,6,6,2025,0,0
6/17/2025,Bear,Lower,120,120,3.32,3.32,2025,0,0
6/17/2025,Bear,Lower,110,110,2.21,2.21,2025,0,0
6/17/2025,Bear,Lower,100,100,3.1,3.1,2025,0,0
6/17/2025,Bear,Lower,90,90,3.23,3.14,2025,0,0
6/17/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
6/17/2025,Bear,Lower,70,70,2.59,2.59,2025,0,0
6/17/2025,Bear,Lower,60,60,2.1,2.1,2025,0,0
6/17/2025,Bear,Lower,50,50,2.58,1.86,2025,0,1
6/17/2025,Bear,Lower,40,40,3.02,3.02,2025,0,0
6/17/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
6/17/2025,Bear,Lower,20,20,1.65,1.65,2025,0,0
6/17/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
6/17/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
6/24/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
6/24/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
6/24/2025,Bear,Lower,480,480,2.14,2.14,2025,0,0
6/24/2025,Bear,Lower,470,470,1.91,1.91,2025,0,0
6/24/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
6/24/2025,Bear,Lower,450,450,3.11,3.11,2025,0,0
6/24/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
6/24/2025,Bear,Lower,430,430,2.6,2.6,2025,0,0
6/24/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
6/24/2025,Bear,Lower,410,410,3.96,3.96,2025,0,0
6/24/2025,Bear,Lower,400,400,3.16,2.28,2025,0,0
6/24/2025,Bear,Lower,390,390,1.54,1.54,2025,0,0
6/24/2025,Bear,Lower,380,380,3.11,2.89,2025,0,1
6/24/2025,Bear,Lower,370,370,2.33,2.33,2025,0,0
6/24/2025,Bear,Lower,360,360,3.94,3.94,2025,0,0
6/24/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
6/24/2025,Bear,Lower,340,340,4.34,3.35,2025,0,0
6/24/2025,Bear,Lower,330,330,1.91,1.91,2025,0,0
6/24/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
6/24/2025,Bear,Lower,310,310,2.91,2.34,2025,0,1
6/24/2025,Bear,Lower,300,300,3.12,3.12,2025,0,0
6/24/2025,Bear,Lower,290,290,3.59,3.59,2025,0,0
6/24/2025,Bear,Lower,280,280,2.94,2.94,2025,0,0
6/24/2025,Bear,Lower,270,270,3.15,1.93,2025,0,0
6/24/2025,Bear,Lower,260,260,2.21,2.21,2025,0,1
6/24/2025,Bear,Lower,250,250,3.72,2.52,2025,0,1
6/24/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
6/24/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
6/24/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
6/24/2025,Bear,Lower,210,210,3.58,2.74,2025,0,0
6/24/2025,Bear,Lower,200,200,1.19,1.19,2025,0,0
6/24/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
6/24/2025,Bear,Lower,180,180,4,3.41,2025,0,0
6/24/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
6/24/2025,Bear,Lower,160,160,1.99,1.99,2025,0,0
6/24/2025,Bear,Lower,150,150,2.89,2.89,2025,0,0
6/24/2025,Bear,Lower,140,140,4.15,4.15,2025,0,0
6/24/2025,Bear,Lower,130,130,6,6,2025,0,0
6/24/2025,Bear,Lower,120,120,3.32,3.32,2025,0,0
6/24/2025,Bear,Lower,110,110,2.21,2.21,2025,0,0
6/24/2025,Bear,Lower,100,100,3.1,3.1,2025,0,0
6/24/2025,Bear,Lower,90,90,3.23,3.13,2025,0,0
6/24/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
6/24/2025,Bear,Lower,70,70,2.59,2.4,2025,0,0
6/24/2025,Bear,Lower,60,60,2.1,2.1,2025,0,0
6/24/2025,Bear,Lower,50,50,2.58,1.82,2025,0,1
6/24/2025,Bear,Lower,40,40,3.02,3.02,2025,0,0
6/24/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
6/24/2025,Bear,Lower,20,20,1.65,1.65,2025,0,0
6/24/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
6/24/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
7/1/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
7/1/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
7/1/2025,Bear,Lower,480,480,2.14,2.14,2025,0,0
7/1/2025,Bear,Lower,470,470,1.91,1.91,2025,0,0
7/1/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
7/1/2025,Bear,Lower,450,450,3.11,2.62,2025,0,0
7/1/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
7/1/2025,Bear,Lower,430,430,2.6,2.53,2025,0,0
7/1/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
7/1/2025,Bear,Lower,410,410,3.96,3.71,2025,0,0
7/1/2025,Bear,Lower,400,400,3.16,2.21,2025,0,0
7/1/2025,Bear,Lower,390,390,1.54,1.54,2025,0,0
7/1/2025,Bear,Lower,380,380,3.11,2.87,2025,0,1
7/1/2025,Bear,Lower,370,370,2.33,2.33,2025,0,0
7/1/2025,Bear,Lower,360,360,3.94,3.94,2025,0,0
7/1/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
7/1/2025,Bear,Lower,340,340,4.34,2.93,2025,0,0
7/1/2025,Bear,Lower,330,330,1.91,1.91,2025,0,0
7/1/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
7/1/2025,Bear,Lower,310,310,2.91,2.12,2025,0,1
7/1/2025,Bear,Lower,300,300,3.12,2.82,2025,0,0
7/1/2025,Bear,Lower,290,290,3.59,2.97,2025,0,0
7/1/2025,Bear,Lower,280,280,2.94,2.54,2025,0,0
7/1/2025,Bear,Lower,270,270,3.15,1.83,2025,0,0
7/1/2025,Bear,Lower,260,260,2.21,2.21,2025,0,1
7/1/2025,Bear,Lower,250,250,3.72,2.48,2025,0,1
7/1/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
7/1/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
7/1/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
7/1/2025,Bear,Lower,210,210,3.58,3.34,2025,0,0
7/1/2025,Bear,Lower,200,200,1.19,1.19,2025,0,0
7/1/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
7/1/2025,Bear,Lower,180,180,4,2.45,2025,0,0
7/1/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
7/1/2025,Bear,Lower,160,160,1.99,1.99,2025,0,0
7/1/2025,Bear,Lower,150,150,2.89,2.89,2025,0,0
7/1/2025,Bear,Lower,140,140,4.15,4.15,2025,0,0
7/1/2025,Bear,Lower,130,130,6,5.67,2025,0,0
7/1/2025,Bear,Lower,120,120,3.32,3.32,2025,0,0
7/1/2025,Bear,Lower,110,110,2.21,2.21,2025,0,0
7/1/2025,Bear,Lower,100,100,3.1,2.8,2025,0,0
7/1/2025,Bear,Lower,90,90,3.23,3.11,2025,0,0
7/1/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
7/1/2025,Bear,Lower,70,70,2.59,2.12,2025,0,0
7/1/2025,Bear,Lower,60,60,2.1,2.1,2025,0,0
7/1/2025,Bear,Lower,50,50,2.58,1.38,2025,0,1
7/1/2025,Bear,Lower,40,40,3.02,3.02,2025,0,0
7/1/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
7/1/2025,Bear,Lower,20,20,1.65,1.65,2025,0,0
7/1/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
7/1/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
7/8/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
7/8/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
7/8/2025,Bear,Lower,480,480,2.14,2.14,2025,0,0
7/8/2025,Bear,Lower,470,470,1.91,1.82,2025,0,0
7/8/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
7/8/2025,Bear,Lower,450,450,3.11,2.16,2025,0,0
7/8/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
7/8/2025,Bear,Lower,430,430,2.6,2.55,2025,0,0
7/8/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
7/8/2025,Bear,Lower,410,410,3.96,3.26,2025,0,0
7/8/2025,Bear,Lower,400,400,3.16,2.09,2025,0,0
7/8/2025,Bear,Lower,390,390,1.54,1.54,2025,0,0
7/8/2025,Bear,Lower,380,380,3.11,2.73,2025,0,1
7/8/2025,Bear,Lower,370,370,2.33,2.33,2025,0,0
7/8/2025,Bear,Lower,360,360,3.94,2.86,2025,0,0
7/8/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
7/8/2025,Bear,Lower,340,340,4.34,1.64,2025,0,0
7/8/2025,Bear,Lower,330,330,1.91,1.91,2025,0,0
7/8/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
7/8/2025,Bear,Lower,310,310,2.91,1.72,2025,0,1
7/8/2025,Bear,Lower,300,300,3.12,2.37,2025,0,0
7/8/2025,Bear,Lower,290,290,3.59,3.03,2025,0,0
7/8/2025,Bear,Lower,280,280,2.94,2.43,2025,0,0
7/8/2025,Bear,Lower,270,270,3.15,1.69,2025,0,0
7/8/2025,Bear,Lower,260,260,2.21,2.1,2025,0,1
7/8/2025,Bear,Lower,250,250,3.72,2.59,2025,0,1
7/8/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
7/8/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
7/8/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
7/8/2025,Bear,Lower,210,210,3.58,3.35,2025,0,0
7/8/2025,Bear,Lower,200,200,1.19,1.19,2025,0,0
7/8/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
7/8/2025,Bear,Lower,180,180,4,2.34,2025,0,0
7/8/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
7/8/2025,Bear,Lower,160,160,1.99,1.92,2025,0,0
7/8/2025,Bear,Lower,150,150,2.89,2.89,2025,0,0
7/8/2025,Bear,Lower,140,140,4.15,3.03,2025,0,0
7/8/2025,Bear,Lower,130,130,6,3.58,2025,0,0
7/8/2025,Bear,Lower,120,120,3.32,3.32,2025,0,0
7/8/2025,Bear,Lower,110,110,2.21,2.21,2025,0,0
7/8/2025,Bear,Lower,100,100,3.1,2.66,2025,0,0
7/8/2025,Bear,Lower,90,90,3.23,2.95,2025,0,0
7/8/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
7/8/2025,Bear,Lower,70,70,2.59,2.04,2025,0,0
7/8/2025,Bear,Lower,60,60,2.1,2.1,2025,0,0
7/8/2025,Bear,Lower,50,50,2.58,0.69,2025,0,1
7/8/2025,Bear,Lower,40,40,3.02,2.86,2025,0,0
7/8/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
7/8/2025,Bear,Lower,20,20,1.65,1.62,2025,0,0
7/8/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
7/8/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
7/16/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
7/16/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
7/16/2025,Bear,Lower,480,480,2.14,2.14,2025,0,0
7/16/2025,Bear,Lower,470,470,1.91,1.8,2025,0,0
7/16/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
7/16/2025,Bear,Lower,450,450,3.11,2.43,2025,0,0
7/16/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
7/16/2025,Bear,Lower,430,430,2.6,2.46,2025,0,0
7/16/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
7/16/2025,Bear,Lower,410,410,3.96,3.64,2025,0,0
7/16/2025,Bear,Lower,400,400,3.16,2.12,2025,0,0
7/16/2025,Bear,Lower,390,390,1.54,1.54,2025,0,0
7/16/2025,Bear,Lower,380,380,3.11,2.46,2025,0,1
7/16/2025,Bear,Lower,370,370,2.33,2.19,2025,0,0
7/16/2025,Bear,Lower,360,360,3.94,3.09,2025,0,0
7/16/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
7/16/2025,Bear,Lower,340,340,4.34,2.81,2025,0,0
7/16/2025,Bear,Lower,330,330,1.91,1.78,2025,0,0
7/16/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
7/16/2025,Bear,Lower,310,310,2.91,1.65,2025,0,1
7/16/2025,Bear,Lower,300,300,3.12,2.31,2025,0,0
7/16/2025,Bear,Lower,290,290,3.59,3,2025,0,0
7/16/2025,Bear,Lower,280,280,2.94,2.4,2025,0,0
7/16/2025,Bear,Lower,270,270,3.15,1.8,2025,0,0
7/16/2025,Bear,Lower,260,260,2.21,2.11,2025,0,1
7/16/2025,Bear,Lower,250,250,3.72,2.54,2025,0,1
7/16/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
7/16/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
7/16/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
7/16/2025,Bear,Lower,210,210,3.58,3.29,2025,0,0
7/16/2025,Bear,Lower,200,200,1.19,1.19,2025,0,0
7/16/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
7/16/2025,Bear,Lower,180,180,4,2.77,2025,0,0
7/16/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
7/16/2025,Bear,Lower,160,160,1.99,1.73,2025,0,0
7/16/2025,Bear,Lower,150,150,2.89,2.89,2025,0,0
7/16/2025,Bear,Lower,140,140,4.15,3.11,2025,0,0
7/16/2025,Bear,Lower,130,130,6,4.97,2025,0,0
7/16/2025,Bear,Lower,120,120,3.32,3.32,2025,0,0
7/16/2025,Bear,Lower,110,110,2.21,2.1,2025,0,0
7/16/2025,Bear,Lower,100,100,3.1,2.68,2025,0,0
7/16/2025,Bear,Lower,90,90,3.23,3.05,2025,0,0
7/16/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
7/16/2025,Bear,Lower,70,70,2.59,2.08,2025,0,0
7/16/2025,Bear,Lower,60,60,2.1,2.1,2025,0,0
7/16/2025,Bear,Lower,50,50,2.58,0.48,2025,0,1
7/16/2025,Bear,Lower,40,40,3.02,2.93,2025,0,0
7/16/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
7/16/2025,Bear,Lower,20,20,1.65,1.61,2025,0,0
7/16/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
7/16/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
7/23/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
7/23/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
7/23/2025,Bear,Lower,480,480,2.14,2.14,2025,0,0
7/23/2025,Bear,Lower,470,470,1.91,1.8,2025,0,0
7/23/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
7/23/2025,Bear,Lower,450,450,3.11,1.96,2025,0,0
7/23/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
7/23/2025,Bear,Lower,430,430,2.6,2.39,2025,0,0
7/23/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
7/23/2025,Bear,Lower,410,410,3.96,3.96,2025,0,0
7/23/2025,Bear,Lower,400,400,3.16,2.13,2025,0,0
7/23/2025,Bear,Lower,390,390,1.54,1.51,2025,0,0
7/23/2025,Bear,Lower,380,380,3.11,2.64,2025,0,1
7/23/2025,Bear,Lower,370,370,2.33,2.13,2025,0,0
7/23/2025,Bear,Lower,360,360,3.94,3.88,2025,0,0
7/23/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
7/23/2025,Bear,Lower,340,340,4.34,2.88,2025,0,0
7/23/2025,Bear,Lower,330,330,1.91,1.84,2025,0,0
7/23/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
7/23/2025,Bear,Lower,310,310,2.91,1.69,2025,0,1
7/23/2025,Bear,Lower,300,300,3.12,2.28,2025,0,0
7/23/2025,Bear,Lower,290,290,3.59,2.89,2025,0,0
7/23/2025,Bear,Lower,280,280,2.94,2.42,2025,0,0
7/23/2025,Bear,Lower,270,270,3.15,1.76,2025,0,0
7/23/2025,Bear,Lower,260,260,2.21,2.1,2025,0,1
7/23/2025,Bear,Lower,250,250,3.72,2.54,2025,0,1
7/23/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
7/23/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
7/23/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
7/23/2025,Bear,Lower,210,210,3.58,3.44,2025,0,0
7/23/2025,Bear,Lower,200,200,1.19,1.19,2025,0,0
7/23/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
7/23/2025,Bear,Lower,180,180,4,2.42,2025,0,0
7/23/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
7/23/2025,Bear,Lower,160,160,1.99,2,2025,0,0
7/23/2025,Bear,Lower,150,150,2.89,2.89,2025,0,0
7/23/2025,Bear,Lower,140,140,4.15,3.68,2025,0,0
7/23/2025,Bear,Lower,130,130,6,4.87,2025,0,0
7/23/2025,Bear,Lower,120,120,3.32,3.32,2025,0,0
7/23/2025,Bear,Lower,110,110,2.21,2.21,2025,0,0
7/23/2025,Bear,Lower,100,100,3.1,2.83,2025,0,0
7/23/2025,Bear,Lower,90,90,3.23,3.08,2025,0,0
7/23/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
7/23/2025,Bear,Lower,70,70,2.59,2.13,2025,0,0
7/23/2025,Bear,Lower,60,60,2.1,2.1,2025,0,0
7/23/2025,Bear,Lower,50,50,2.58,0.56,2025,0,1
7/23/2025,Bear,Lower,40,40,3.02,2.79,2025,0,0
7/23/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
7/23/2025,Bear,Lower,20,20,1.65,1.56,2025,0,0
7/23/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
7/23/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
7/30/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
7/30/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
7/30/2025,Bear,Lower,480,480,2.14,2.14,2025,0,0
7/30/2025,Bear,Lower,470,470,1.91,1.81,2025,0,0
7/30/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
7/30/2025,Bear,Lower,450,450,3.11,2.13,2025,0,0
7/30/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
7/30/2025,Bear,Lower,430,430,2.6,2.23,2025,0,0
7/30/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
7/30/2025,Bear,Lower,410,410,3.96,3.46,2025,0,0
7/30/2025,Bear,Lower,400,400,3.16,2,2025,0,0
7/30/2025,Bear,Lower,390,390,1.54,1.34,2025,0,0
7/30/2025,Bear,Lower,380,380,3.11,2.62,2025,0,1
7/30/2025,Bear,Lower,370,370,2.33,2.12,2025,0,0
7/30/2025,Bear,Lower,360,360,3.94,3.78,2025,0,0
7/30/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
7/30/2025,Bear,Lower,340,340,4.34,2.78,2025,0,0
7/30/2025,Bear,Lower,330,330,1.91,1.82,2025,0,0
7/30/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
7/30/2025,Bear,Lower,310,310,2.91,1.41,2025,0,1
7/30/2025,Bear,Lower,300,300,3.12,2.22,2025,0,0
7/30/2025,Bear,Lower,290,290,3.59,3.05,2025,0,0
7/30/2025,Bear,Lower,280,280,2.94,2.36,2025,0,0
7/30/2025,Bear,Lower,270,270,3.15,1.84,2025,0,0
7/30/2025,Bear,Lower,260,260,2.21,2.1,2025,0,1
7/30/2025,Bear,Lower,250,250,3.72,2.48,2025,0,1
7/30/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
7/30/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
7/30/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
7/30/2025,Bear,Lower,210,210,3.58,3.46,2025,0,0
7/30/2025,Bear,Lower,200,200,1.19,1.17,2025,0,0
7/30/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
7/30/2025,Bear,Lower,180,180,4,2.63,2025,0,0
7/30/2025,Bear,Lower,170,170,2.61,2.61,2025,0,0
7/30/2025,Bear,Lower,160,160,1.99,2.01,2025,0,0
7/30/2025,Bear,Lower,150,150,2.89,2.66,2025,0,0
7/30/2025,Bear,Lower,140,140,4.15,3.85,2025,0,0
7/30/2025,Bear,Lower,130,130,6,5.15,2025,0,0
7/30/2025,Bear,Lower,120,120,3.32,2.71,2025,0,0
7/30/2025,Bear,Lower,110,110,2.21,2.03,2025,0,0
7/30/2025,Bear,Lower,100,100,3.1,2.93,2025,0,0
7/30/2025,Bear,Lower,90,90,3.23,3.07,2025,0,0
7/30/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
7/30/2025,Bear,Lower,70,70,2.59,2.04,2025,0,0
7/30/2025,Bear,Lower,60,60,2.1,1.72,2025,0,0
7/30/2025,Bear,Lower,50,50,2.58,0.62,2025,0,1
7/30/2025,Bear,Lower,40,40,3.02,2.33,2025,0,0
7/30/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
7/30/2025,Bear,Lower,20,20,1.65,1.44,2025,0,0
7/30/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
7/30/2025,Bear,Lower,0,0,3.88,3.88,2025,0,0
8/6/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
8/6/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
8/6/2025,Bear,Lower,480,480,2.14,2.06,2025,0,0
8/6/2025,Bear,Lower,470,470,1.91,1.71,2025,0,0
8/6/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
8/6/2025,Bear,Lower,450,450,3.11,1.98,2025,0,0
8/6/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
8/6/2025,Bear,Lower,430,430,2.6,2.33,2025,0,0
8/6/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
8/6/2025,Bear,Lower,410,410,3.96,3.34,2025,0,0
8/6/2025,Bear,Lower,400,400,3.16,2.02,2025,0,0
8/6/2025,Bear,Lower,390,390,1.54,1.26,2025,0,0
8/6/2025,Bear,Lower,380,380,3.11,2.61,2025,0,1
8/6/2025,Bear,Lower,370,370,2.33,2.14,2025,0,0
8/6/2025,Bear,Lower,360,360,3.94,3.73,2025,0,0
8/6/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
8/6/2025,Bear,Lower,340,340,4.34,2.79,2025,0,0
8/6/2025,Bear,Lower,330,330,1.91,1.85,2025,0,0
8/6/2025,Bear,Lower,320,320,2.7,2.62,2025,0,0
8/6/2025,Bear,Lower,310,310,2.91,1.66,2025,0,1
8/6/2025,Bear,Lower,300,300,3.12,2.2,2025,0,0
8/6/2025,Bear,Lower,290,290,3.59,3.03,2025,0,0
8/6/2025,Bear,Lower,280,280,2.94,2.3,2025,0,0
8/6/2025,Bear,Lower,270,270,3.15,1.81,2025,0,0
8/6/2025,Bear,Lower,260,260,2.21,1.72,2025,0,1
8/6/2025,Bear,Lower,250,250,3.72,2.24,2025,0,1
8/6/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
8/6/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
8/6/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
8/6/2025,Bear,Lower,210,210,3.58,3.46,2025,0,0
8/6/2025,Bear,Lower,200,200,1.19,1.16,2025,0,0
8/6/2025,Bear,Lower,190,190,3.86,3.86,2025,0,0
8/6/2025,Bear,Lower,180,180,4,2.38,2025,0,0
8/6/2025,Bear,Lower,170,170,2.61,1.98,2025,0,0
8/6/2025,Bear,Lower,160,160,1.99,1.88,2025,0,0
8/6/2025,Bear,Lower,150,150,2.89,2.67,2025,0,0
8/6/2025,Bear,Lower,140,140,4.15,3.75,2025,0,0
8/6/2025,Bear,Lower,130,130,6,4.83,2025,0,0
8/6/2025,Bear,Lower,120,120,3.32,2.33,2025,0,0
8/6/2025,Bear,Lower,110,110,2.21,1.95,2025,0,0
8/6/2025,Bear,Lower,100,100,3.1,2.73,2025,0,0
8/6/2025,Bear,Lower,90,90,3.23,2.95,2025,0,0
8/6/2025,Bear,Lower,80,80,3.57,3.57,2025,0,0
8/6/2025,Bear,Lower,70,70,2.59,1.28,2025,0,0
8/6/2025,Bear,Lower,60,60,2.1,1.8,2025,0,0
8/6/2025,Bear,Lower,50,50,2.58,0.61,2025,0,1
8/6/2025,Bear,Lower,40,40,3.02,2.53,2025,0,0
8/6/2025,Bear,Lower,30,30,1.87,1.87,2025,0,0
8/6/2025,Bear,Lower,20,20,1.65,1.47,2025,0,0
8/6/2025,Bear,Lower,10,10,1.32,1.32,2025,0,0
8/6/2025,Bear,Lower,0,0,3.88,3.36,2025,0,0
8/12/2025,Bear,Lower,500,500,2.73,2.73,2025,0,0
8/12/2025,Bear,Lower,490,490,2.17,2.17,2025,0,0
8/12/2025,Bear,Lower,480,480,2.14,2.04,2025,0,0
8/12/2025,Bear,Lower,470,470,1.91,1.7,2025,0,0
8/12/2025,Bear,Lower,460,460,1.45,1.45,2025,0,1
8/12/2025,Bear,Lower,450,450,3.11,1.8,2025,0,0
8/12/2025,Bear,Lower,440,440,1.56,1.56,2025,0,1
8/12/2025,Bear,Lower,430,430,2.6,2.3,2025,0,0
8/12/2025,Bear,Lower,420,420,1.84,1.84,2025,0,0
8/12/2025,Bear,Lower,410,410,3.96,3.16,2025,0,0
8/12/2025,Bear,Lower,400,400,3.16,0.9,2025,0,0
8/12/2025,Bear,Lower,390,390,1.54,1.24,2025,0,0
8/12/2025,Bear,Lower,380,380,3.11,2.67,2025,0,1
8/12/2025,Bear,Lower,370,370,2.33,2.11,2025,0,0
8/12/2025,Bear,Lower,360,360,3.94,3.75,2025,0,0
8/12/2025,Bear,Lower,350,350,4.21,4.21,2025,0,0
8/12/2025,Bear,Lower,340,340,4.34,1.93,2025,0,0
8/12/2025,Bear,Lower,330,330,1.91,1.68,2025,0,0
8/12/2025,Bear,Lower,320,320,2.7,2.7,2025,0,0
8/12/2025,Bear,Lower,310,310,2.91,1.2,2025,0,1
8/12/2025,Bear,Lower,300,300,3.12,2.31,2025,0,0
8/12/2025,Bear,Lower,290,290,3.59,3.1,2025,0,0
8/12/2025,Bear,Lower,280,280,2.94,2.34,2025,0,0
8/12/2025,Bear,Lower,270,270,3.15,1.77,2025,0,0
8/12/2025,Bear,Lower,260,260,2.21,1.81,2025,0,1
8/12/2025,Bear,Lower,250,250,3.72,2.33,2025,0,1
8/12/2025,Bear,Lower,240,240,2.13,2.13,2025,0,0
8/12/2025,Bear,Lower,230,230,3.42,3.42,2025,0,0
8/12/2025,Bear,Lower,220,220,3.91,3.91,2025,0,0
8/12/2025,Bear,Lower,210,210,3.58,3.34,2025,0,0
